primaryTitle,startYear,numVotes,averageRating
The Ladykillers,1955,33088,7.6
Mister Roberts,1955,19130,7.6
The Seven Year Itch,1955,44817,7.0
Sissi,1955,10627,7.0
Smiles of a Summer Night,1955,15298,7.7
Summertime,1955,10818,7.1
The Trouble with Harry,1955,42958,7.0
We're No Angels,1955,11496,7.4
Around the World in 80 Days,1956,31080,6.7
The Court Jester,1955,14602,7.8
High Society,1956,18497,6.9
Mother India,1957,10198,7.8
Desk Set,1957,10002,7.2
Funny Face,1957,34643,7.0
Love in the Afternoon,1957,17871,7.1
My Uncle,1958,25385,7.6
The Magician,1958,11534,7.5
Auntie Mame,1958,13448,7.9
Bell Book and Candle,1958,14072,6.8
Gigi,1958,25540,6.6
Houseboat,1958,10166,6.6
Indiscreet,1958,10756,6.7
Big Deal on Madonna Street,1958,12288,7.9
The Mouse That Roared,1959,9840,6.9
Good Morning,1959,11860,7.8
Operation Petticoat,1959,16793,7.2
Pillow Talk,1959,20299,7.4
Some Like It Hot,1959,296919,8.2
The Apartment,1960,210238,8.3
La Dolce Vita,1960,82998,8.0
Pollyanna,1960,12078,7.4
Breakfast at Tiffany's,1961,199667,7.5
One Hundred and One Dalmatians,1961,190828,7.3
"One, Two, Three",1961,23976,7.8
The Parent Trap,1961,25461,7.2
A Woman Is a Woman,1961,19919,7.3
Cléo from 5 to 7,1962,29847,7.8
Divorce Italian Style,1961,15141,7.9
Hatari!,1962,15173,7.1
The Music Man,1962,20113,7.7
The Easy Life,1962,13714,8.2
That Touch of Mink,1962,11356,6.6
Bye Bye Birdie,1963,9843,6.6
Charade,1963,90336,7.8
Donovan's Reef,1963,10333,6.7
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,540545,8.3
"Yesterday, Today and Tomorrow",1963,10874,7.2
Irma la Douce,1963,23112,7.3
It's a Mad Mad Mad Mad World,1963,49306,7.5
Lilies of the Field,1963,14743,7.5
McLintock!,1963,17650,7.1
The Nutty Professor,1963,20144,6.6
The Pink Panther,1963,59623,7.0
The Sword in the Stone,1963,111195,7.1
Zorba the Greek,1964,25012,7.6
Band of Outsiders,1964,28178,7.6
Fantomas,1964,12994,6.9
Father Goose,1964,13116,7.3
The Gendarme of Saint-Tropez,1964,14688,7.1
Goldfinger,1964,210308,7.7
A Hard Day's Night,1964,49908,7.5
Mary Poppins,1964,193492,7.8
Marriage Italian Style,1964,12034,7.4
A Shot in the Dark,1964,32690,7.3
Topkapi,1964,11269,6.9
Alphaville,1965,29211,7.0
Chimes at Midnight,1965,10782,7.6
Cat Ballou,1965,17002,6.7
"Faster, Pussycat! Kill! Kill!",1965,16881,6.6
Juliet of the Spirits,1965,15350,7.4
The Great Race,1965,20899,7.2
Help!,1965,21878,7.1
Loves of a Blonde,1965,9977,7.4
Operation 'Y' & Other Shurik's Adventures,1965,15800,8.4
Simon of the Desert,1965,11429,7.8
Alfie,1966,16437,7.0
Cul-de-sac,1966,14566,7.0
The Fortune Cookie,1966,16485,7.2
A Funny Thing Happened on the Way to the Forum,1966,10312,6.8
Don't Look Now... We're Being Shot At!,1966,21444,7.9
How to Steal a Million,1966,31171,7.5
"Kidnapping, Caucasian Style",1967,14438,8.3
Closely Watched Trains,1966,14534,7.6
The Russians Are Coming the Russians Are Coming,1966,10839,7.0
Daisies,1966,16794,7.2
Barefoot in the Park,1967,21377,7.0
Bedazzled,1967,10152,6.7
The Collector,1967,10453,7.3
The Fearless Vampire Killers,1967,35213,7.0
The Graduate,1967,297678,8.0
Guess Who's Coming to Dinner,1967,51468,7.8
The Firemen's Ball,1967,12918,7.4
The Jungle Book,1967,207561,7.6
Playtime,1967,28063,7.8
Two for the Road,1967,15294,7.4
Weekend,1967,16367,6.9
Asterix and Cleopatra,1968,15339,7.2
Stolen Kisses,1968,16051,7.5
The Diamond Arm,1969,17269,8.2
The Young Girls of Rochefort,1967,13096,7.7
Funny Girl,1968,26502,7.4
The Odd Couple,1968,39002,7.6
The Party,1968,45759,7.4
The Producers,1967,63134,7.5
The Cremator,1969,12037,8.0
Yellow Submarine,1968,29108,7.4
"Yours, Mine and Ours",1968,10561,7.1
Cactus Flower,1969,12635,7.2
"Hello, Dolly!",1969,17901,7.0
The Italian Job,1969,52619,7.2
My Night at Maud's,1969,15474,7.8
Paint Your Wagon,1969,15630,6.6
The Prime of Miss Jean Brodie,1969,10866,7.6
Support Your Local Sheriff!,1969,13757,7.4
Take the Money and Run,1969,32297,7.2
The Aristocats,1970,120940,7.1
The Ballad of Cable Hogue,1970,11059,7.2
Catch-22,1970,27669,7.1
The Decameron,1971,13154,7.0
Bed & Board,1970,11174,7.4
Kelly's Heroes,1970,56749,7.6
M*A*S*H,1970,80669,7.3
The Out of Towners,1970,9755,7.0
The Private Life of Sherlock Holmes,1970,14302,7.0
The Abominable Dr. Phibes,1971,17542,7.0
Monty Python's and Now for Something Completely Different,1971,32213,7.5
Bananas,1971,39300,6.9
Bedknobs and Broomsticks,1971,42260,7.1
Carnal Knowledge,1971,15992,6.9
Harold and Maude,1971,84386,7.9
They Call Me Trinity,1970,26843,7.4
Murmur of the Heart,1971,11321,7.5
Willy Wonka & the Chocolate Factory,1971,238239,7.8
Trinity Is Still My Name,1971,18438,7.2
Love in the Afternoon,1972,9976,7.6
Avanti!,1972,12551,7.2
The Candidate,1972,12570,7.0
The Discreet Charm of the Bourgeoisie,1972,49342,7.7
Gentlemen of Fortune,1971,13688,8.3
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,43164,6.7
The Tall Blond Man with One Black Shoe,1972,9785,7.2
The Life and Times of Judge Roy Bean,1972,9876,6.8
The Way of the Dragon,1972,43288,7.1
"Play It Again, Sam",1972,28870,7.6
Fellini's Roma,1972,14460,7.3
Slaughterhouse-Five,1972,14387,6.8
"What's Up, Doc?",1972,28978,7.7
"Watch Out, We're Mad",1974,14870,7.3
American Graffiti,1973,103000,7.4
The Mad Adventures of Rabbi Jacob,1973,15662,7.4
The Big Feast,1973,15559,7.0
My Name Is Nobody,1973,31068,7.3
Ivan Vasilyevich Changes His Profession,1973,19622,8.2
The Last Detail,1973,30145,7.5
The Long Goodbye,1973,41273,7.5
Day for Night,1973,25705,8.0
Paper Moon,1973,55540,8.1
Robin Hood,1973,145583,7.5
Sleeper,1973,45834,7.1
The Sting,1973,291982,8.2
Theater of Blood,1973,13026,7.1
Amarcord,1973,49902,7.8
Blazing Saddles,1974,159520,7.7
The Phantom of Liberty,1974,18090,7.7
The Front Page,1974,16111,7.3
The Longest Yard,1974,22493,7.1
Monty Python and the Holy Grail,1975,590873,8.2
Phantom of the Paradise,1974,24559,7.3
The Return of the Pink Panther,1975,31282,7.0
Thunderbolt and Lightfoot,1974,30860,7.0
Going Places,1974,10419,7.1
Young Frankenstein,1974,176299,8.0
Chupke Chupke,1975,13633,8.3
The Twelve Tasks of Asterix,1976,20462,7.7
Female Trouble,1974,11351,7.1
The Pinchcliffe Grand Prix,1975,14841,8.4
Grey Gardens,1975,16198,7.5
Love and Death,1975,42677,7.6
Nashville,1975,30135,7.6
The Rocky Horror Picture Show,1975,175946,7.4
Sholay,1975,60927,8.1
The Wing or The Thigh?,1976,13097,7.2
The Bad News Bears,1976,26512,7.3
Bugsy Malone,1976,20330,6.8
Crime Busters,1977,13629,7.1
Family Plot,1976,26159,6.8
Murder by Death,1976,44099,7.2
The Pink Panther Strikes Again,1976,33486,7.1
Silent Movie,1976,19206,6.7
Silver Streak,1976,22760,6.9
Stroszek,1977,16056,7.7
Annie Hall,1977,285318,7.9
That Obscure Object of Desire,1977,26315,7.8
The Goodbye Girl,1977,17100,7.4
High Anxiety,1977,24808,6.6
House,1977,37150,7.2
Who's Singin' Over There?,1980,17402,8.7
The Many Adventures of Winnie the Pooh,1977,41546,7.5
"Oh, God!",1977,11318,6.6
The Rescuers,1977,73120,6.9
Slap Shot,1977,43689,7.2
Office Romance,1977,11141,8.2
Smokey and the Bandit,1977,60514,7.0
La Cage aux Folles,1978,12545,7.2
Foul Play,1978,18211,6.8
Grease,1978,316665,7.2
Heaven Can Wait,1978,24841,6.9
National Lampoon's Animal House,1978,133426,7.4
Odds and Evens,1978,10691,7.1
Revenge of the Pink Panther,1978,24362,6.6
Snake in the Eagle's Shadow,1978,13618,7.3
Up in Smoke,1978,42520,6.9
Being There,1979,80900,7.9
Breaking Away,1979,26769,7.7
Gol Maal,1979,21532,8.5
Hair,1979,42905,7.5
The In-Laws,1979,10686,7.3
I'm for the Hippopotamus,1979,9905,6.6
The Jerk,1979,66839,7.1
Monty Python's Life of Brian,1979,429840,8.0
Manhattan,1979,151564,7.8
Moscow Does Not Believe in Tears,1980,15139,8.0
The Muppet Movie,1979,41269,7.6
Rock 'n' Roll High School,1979,11838,6.6
Lupin III: The Castle of Cagliostro,1979,35051,7.6
Drunken Master,1978,46216,7.4
9 to 5,1980,41818,6.9
Airplane!,1980,275998,7.7
The Taming of the Scoundrel,1980,10640,7.6
The Blues Brothers,1980,223258,7.9
Caddyshack,1980,131680,7.2
The Gods Must Be Crazy,1980,61747,7.3
My Bodyguard,1980,11369,7.1
Seems Like Old Times,1980,11360,6.7
Stardust Memories,1980,24680,7.2
Stir Crazy,1980,31727,6.7
The Stunt Man,1980,11136,6.9
Time Bandits,1981,72252,6.9
Used Cars,1980,17900,6.7
An American Werewolf in London,1981,129315,7.5
Arthur,1981,32619,6.9
The Party,1980,11316,6.7
La Chèvre,1981,11381,7.3
The Great Muppet Caper,1981,17682,7.1
Gregory's Girl,1980,9816,7.1
History of the World: Part I,1981,57386,6.8
My Dinner with Andre,1981,28559,7.7
Polyester,1981,9760,7.0
Stripes,1981,83270,6.8
48 Hrs.,1982,90254,6.9
Annie,1982,51859,6.6
Creepshow,1982,55738,6.8
Dead Men Don't Wear Plaid,1982,24958,6.8
Deathtrap,1982,17044,7.0
Diner,1982,23620,7.0
The Draughtsman's Contract,1982,11686,7.2
Fast Times at Ridgemont High,1982,121449,7.1
Honkytonk Man,1982,9962,6.6
The Marathon Family,1982,17716,8.8
A Midsummer Night's Sex Comedy,1982,21566,6.6
Monty Python Live at the Hollywood Bowl,1982,16162,7.8
My Favorite Year,1982,10989,7.3
Santa Claus Is a Stinker,1982,11041,7.5
Tootsie,1982,119315,7.4
Victor/Victoria,1982,24853,7.6
The World According to Garp,1982,30236,7.1
Project A,1983,19665,7.2
The Big Chill,1983,44210,7.1
Who Finds a Friend Finds a Treasure,1981,13648,7.1
A Christmas Story,1983,175400,7.9
Educating Rita,1983,15417,7.2
Go for It,1983,11665,7.1
Jaane Bhi Do Yaaro,1983,15215,8.3
The King of Comedy,1982,126820,7.8
Local Hero,1983,28330,7.3
Monty Python's the Meaning of Life,1983,128077,7.5
Mr. Mom,1983,29886,6.6
National Lampoon's Vacation,1983,125024,7.3
Pauline at the Beach,1983,11220,7.3
Risky Business,1983,105140,6.8
Strange Brew,1983,19644,6.6
Terms of Endearment,1983,68595,7.4
To Be or Not to Be,1983,12535,6.9
Trading Places,1983,175217,7.5
Zelig,1983,45289,7.6
All of Me,1984,20701,6.7
Balkan Spy,1984,13064,8.7
Beverly Hills Cop,1984,225459,7.4
Broadway Danny Rose,1984,27681,7.4
Ghostbusters,1984,472880,7.8
Gremlins,1984,263288,7.3
Double Trouble,1984,12290,7.1
Wheels on Meals,1984,16345,7.0
The Muppets Take Manhattan,1984,23711,6.8
Police Academy,1984,144748,6.7
The Pope of Greenwich Village,1984,10586,6.6
Repo Man,1984,43915,6.8
Revenge of the Nerds,1984,60698,6.6
Romancing the Stone,1984,108617,6.9
Sexmission,1984,15196,7.5
Sixteen Candles,1984,132297,7.0
Stranger Than Paradise,1984,42230,7.4
This Is Spinal Tap,1984,152496,7.9
Top Secret!,1984,78920,7.2
What Have I Done to Deserve This?,1984,11769,7.1
After Hours,1985,89518,7.6
Asterix Versus Caesar,1985,11066,6.8
Back to the Future,1985,1388811,8.5
Better Off Dead,1985,51730,7.1
The Breakfast Club,1985,459985,7.8
Clue,1985,117505,7.3
Cocoon,1985,71485,6.7
Fletch,1985,59847,6.9
The Goonies,1985,315488,7.7
Police Story,1985,45248,7.5
Ladyhawke,1985,53652,6.9
The Last Dragon,1985,18757,6.8
Lost in America,1985,10821,7.0
My Life as a Dog,1985,23396,7.6
Pee-wee's Big Adventure,1985,62168,7.1
Prizzi's Honor,1985,27889,6.7
The Purple Rose of Cairo,1985,57783,7.6
Re-Animator,1985,75471,7.1
Real Genius,1985,40239,6.9
The Return of the Living Dead,1985,74030,7.3
The Sure Thing,1985,23051,7.0
Weird Science,1985,102626,6.6
Crocodile Dundee,1986,121005,6.6
An American Tail,1986,60277,6.9
Asterix in Britain,1986,13133,7.1
Back to School,1986,38198,6.7
Big Trouble in Little China,1986,162021,7.2
Clockwise,1986,14311,6.6
Down by Law,1986,57347,7.6
Ferris Bueller's Day Off,1986,404751,7.8
Flight of the Navigator,1986,53837,6.9
Hannah and Her Sisters,1986,79563,7.8
Kin-dza-dza!,1986,14609,7.8
Little Shop of Horrors,1986,91364,7.1
Armour of God,1986,23458,6.9
Lucas,1986,18320,6.9
My Beautiful Laundrette,1985,18131,6.8
Night of the Creeps,1986,27751,6.7
Pretty in Pink,1986,92826,6.7
Ruthless People,1986,31783,6.9
She's Gotta Have It,1986,17102,6.8
Short Circuit,1986,68919,6.6
Something Wild,1986,22694,6.9
Stand by Me,1986,467893,8.1
Star Trek IV: The Voyage Home,1986,94526,7.3
Tampopo,1985,24895,7.9
*batteries not included,1987,39163,6.6
Project A 2,1987,12080,7.0
Adventures in Babysitting,1987,52167,6.9
Barfly,1987,22977,7.1
Beverly Hills Cop II,1987,144258,6.6
Broadcast News,1987,35652,7.3
Can't Buy Me Love,1987,44460,6.8
Drowning by Numbers,1988,11467,7.1
Eddie Murphy: Raw,1987,21335,7.6
Evil Dead II,1987,190479,7.7
Dragons Forever,1988,10044,7.1
"Good Morning, Vietnam",1987,160817,7.3
Hope and Glory,1987,15463,7.3
Innerspace,1987,67836,6.8
Law of Desire,1987,14941,7.1
The Lost Boys,1987,170872,7.2
The Monster Squad,1987,37527,6.9
Moonstruck,1987,74950,7.2
Mr. India,1987,17212,7.7
Overboard,1987,72803,6.9
"Planes, Trains & Automobiles",1987,170999,7.6
The Princess Bride,1987,470239,8.0
Radio Days,1987,37845,7.4
Raising Arizona,1987,156648,7.3
Roxanne,1987,49129,6.6
Spaceballs,1987,219058,7.1
Stakeout,1987,29615,6.7
Summer School,1987,23355,6.6
Three O'Clock High,1987,13931,7.1
Tin Men,1987,10378,6.6
The Witches of Eastwick,1987,81545,6.6
Withnail and I,1987,50401,7.5
The Accidental Tourist,1988,18064,6.7
Beaches,1988,30113,7.0
Beetlejuice,1988,405536,7.5
Big,1988,251501,7.3
Biloxi Blues,1988,17093,6.7
Bull Durham,1988,62342,7.0
Coming to America,1988,233588,7.1
Dirty Rotten Scoundrels,1988,83226,7.4
Elvira: Mistress of the Dark,1988,22847,6.6
A Fish Called Wanda,1988,160920,7.5
The Great Outdoors,1988,54598,6.6
Hairspray,1988,24582,7.0
I'm Gonna Git You Sucka,1988,15866,6.6
Police Story 2,1988,24096,7.1
Midnight Run,1988,100001,7.5
Women on the Verge of a Nervous Breakdown,1988,49070,7.5
The Naked Gun: From the Files of Police Squad!,1988,198875,7.6
Oliver & Company,1988,55448,6.6
Bagdad Cafe,1987,16118,7.4
Scrooged,1988,123733,6.9
My Neighbor Totoro,1988,411771,8.1
Tucker: The Man and His Dream,1988,23191,6.9
Who Framed Roger Rabbit,1988,227011,7.7
Without a Clue,1988,11620,6.9
Working Girl,1988,65807,6.8
The 'Burbs,1989,87661,6.8
The Adventures of Baron Munchausen,1988,58734,7.1
All Dogs Go to Heaven,1989,49019,6.8
Back to the Future Part II,1989,601535,7.8
Bill & Ted's Excellent Adventure,1989,146510,6.9
Crimes and Misdemeanors,1989,62263,7.8
Dead Poets Society,1989,597241,8.1
Do the Right Thing,1989,119758,8.0
Time of the Gypsies,1988,33759,8.1
Driving Miss Daisy,1989,121622,7.3
The Fabulous Baker Boys,1989,26773,6.9
Ghostbusters II,1989,234401,6.6
The Gods Must Be Crazy II,1989,18701,6.8
Heathers,1989,123216,7.1
Major League,1989,80286,7.2
Meet the Feebles,1989,22799,6.6
Mystery Train,1989,32128,7.5
National Lampoon's Christmas Vacation,1989,235533,7.5
Parenthood,1989,57181,7.1
Say Anything,1989,99845,7.3
"See No Evil, Hear No Evil",1989,61853,6.8
Steel Magnolias,1989,66720,7.3
The Match Factory Girl,1990,12982,7.5
UHF,1989,33213,6.9
Uncle Buck,1989,115321,7.1
The War of the Roses,1989,59733,6.8
When Harry Met Sally...,1989,257239,7.7
Alice,1990,15893,6.6
Back to the Future Part III,1990,503495,7.5
Cyrano de Bergerac,1990,26921,7.5
DuckTales the Movie: Treasure of the Lost Lamp,1990,29733,6.8
Armour of God 2: Operation Condor,1991,23882,7.2
Home Alone,1990,700462,7.7
Life Is Sweet,1990,11873,7.4
The Hairdresser's Husband,1990,10815,7.1
Mermaids,1990,38685,6.7
Metropolitan,1990,13211,7.3
Postcards from the Edge,1990,20610,6.7
Pretty Woman,1990,389180,7.1
Pump Up the Volume,1990,32460,7.2
Quick Change,1990,23379,6.8
The Rescuers Down Under,1990,49619,6.8
Rosencrantz & Guildenstern Are Dead,1990,24784,7.3
Teenage Mutant Ninja Turtles,1990,109175,6.8
Tremors,1990,159797,7.2
The Witches,1990,57409,6.8
Tie Me Up! Tie Me Down!,1989,33599,7.0
The Addams Family,1991,192298,7.0
Barton Fink,1991,132954,7.6
City Slickers,1991,66029,6.8
The Commitments,1991,41004,7.6
Defending Your Life,1991,22532,7.2
Delicatessen,1991,92611,7.5
Dogfight,1991,10830,7.3
Father of the Bride,1991,88555,6.6
The Fisher King,1991,94326,7.5
Frankie and Johnny,1991,36596,6.8
Hook,1991,283669,6.8
Hot Shots!,1991,121568,6.7
Johnny Stecchino,1991,12059,7.2
L.A. Story,1991,35345,6.7
The Last Boy Scout,1991,117060,7.0
Riki-Oh: The Story of Ricky,1991,16026,7.0
Mediterraneo,1991,17160,7.4
My Girl,1991,94063,6.9
The Naked Gun 2½: The Smell of Fear,1991,128596,6.9
Night on Earth,1991,69095,7.7
Slacker,1990,24571,7.0
Soapdish,1991,18446,6.6
High Heels,1991,18296,7.0
Truly Madly Deeply,1990,10383,7.2
Trust,1990,12761,7.4
What About Bob?,1991,77118,7.0
Aladdin,1992,488713,8.0
Belle Epoque,1992,11898,7.1
Bob Roberts,1992,16056,7.0
Dead Alive,1992,107337,7.5
Man Bites Dog,1992,45217,7.4
Chaplin,1992,64379,7.5
The Cutting Edge,1992,23991,6.9
Death Becomes Her,1992,143133,6.7
Home Alone 2: Lost in New York,1992,431735,6.9
Husbands and Wives,1992,32311,7.5
Supercop,1992,25726,7.0
Jo Jeeta Wohi Sikandar,1992,25670,8.1
Porco Rosso,1992,110769,7.7
A League of Their Own,1992,126509,7.4
We Are Not Angels,1992,9884,8.3
The Mighty Ducks,1992,74644,6.6
The Muppet Christmas Carol,1992,76629,7.8
My Cousin Vinny,1992,151389,7.6
Noises Off...,1992,13442,7.4
Peter's Friends,1992,12588,7.0
The Player,1992,69674,7.5
Shadows and Fog,1991,18635,6.7
Singles,1992,34290,6.7
Sneakers,1992,65106,7.1
Strictly Ballroom,1992,30345,7.2
Wayne's World,1992,178241,7.0
White Men Can't Jump,1992,102602,6.8
Addams Family Values,1993,117714,6.8
Arizona Dream,1993,47011,7.2
Army of Darkness,1992,203144,7.4
Bad Boy Bubby,1993,15695,7.3
Benny & Joon,1993,64008,7.1
Cool Runnings,1993,118508,7.0
Dave,1993,59025,6.9
Dazed and Confused,1993,210248,7.6
Groundhog Day,1993,720693,8.0
Grumpy Old Men,1993,55989,7.0
Heart and Souls,1993,19687,7.0
Hocus Pocus,1993,164946,6.9
Homeward Bound: The Incredible Journey,1993,53809,7.0
Hot Shots! Part Deux,1993,101235,6.6
The Wedding Banquet,1993,18230,7.6
Manhattan Murder Mystery,1993,48356,7.3
Matinee,1993,13123,6.9
Mrs. Doubtfire,1993,305921,7.1
Much Ado About Nothing,1993,54285,7.3
Naked,1993,46989,7.7
Robin Hood: Men in Tights,1993,142220,6.7
The Sandlot,1993,109954,7.8
Short Cuts,1993,48872,7.6
Six Degrees of Separation,1993,23718,6.8
Sleepless in Seattle,1993,199852,6.8
Sonatine,1993,24478,7.5
Tai Chi Master,1993,11325,7.2
The Visitors,1993,39776,7.0
Ace Ventura: Pet Detective,1994,341770,6.9
"The Adventures of Priscilla, Queen of the Desert",1994,58709,7.5
Andaz Apna Apna,1994,56923,8.0
Bullets Over Broadway,1994,43382,7.4
Chungking Express,1994,104956,7.9
Fear City: A Family-Style Comedy,1994,11083,7.5
Clerks,1994,237451,7.7
"Corrina, Corrina",1994,14785,6.6
Crooklyn,1994,11877,7.0
Crumb,1994,22463,8.0
Cemetery Man,1994,25228,7.0
Dumb and Dumber,1994,431135,7.3
Ed Wood,1994,188784,7.8
Four Weddings and a Funeral,1994,175255,7.1
Heavyweights,1995,32256,6.6
Pom Poko,1994,37208,7.2
The Hudsucker Proxy,1994,88396,7.2
Hum Aapke Hain Koun..!,1994,23624,7.5
Kabhi Haan Kabhi Naa,1994,20052,7.6
The Madness of King George,1994,19494,7.2
The Mask,1994,450598,7.0
Maverick,1994,123449,7.0
The Monster,1994,11970,7.3
Muriel's Wedding,1994,44000,7.2
Nobody's Fool,1994,23811,7.3
PCU,1994,15106,6.6
The Paper,1994,16695,6.7
The Postman,1994,40443,7.8
Reality Bites,1994,56025,6.6
The Ref,1994,27746,6.9
The Santa Clause,1994,141194,6.6
Serial Mom,1994,36701,6.8
True Lies,1994,293310,7.3
Three Colors: White,1994,83365,7.6
Drunken Master II,1994,50591,7.5
With Honors,1994,17128,6.7
Eat Drink Man Woman,1994,24293,7.8
The American President,1995,62572,6.8
Antonia's Line,1995,9815,7.4
Babe,1995,139288,6.9
Bad Boys,1995,307072,6.8
Before Sunrise,1995,362191,8.1
Blue in the Face,1995,10430,6.6
Clueless,1995,265749,6.9
Don Juan DeMarco,1994,54513,6.7
Fallen Angels,1995,56857,7.5
The Day of the Beast,1995,25186,7.3
Empire Records,1995,66502,6.7
The Englishman Who Went Up a Hill But Came Down a Mountain,1995,19316,6.6
The Flower of My Secret,1995,13426,7.0
Four Rooms,1995,114617,6.7
French Kiss,1995,55368,6.6
Friday,1995,132433,7.2
Get Shorty,1995,94390,6.9
A Goofy Movie,1995,67359,6.9
The Grass Harp,1995,20196,6.6
Grumpier Old Men,1995,30903,6.7
Home for the Holidays,1995,15489,6.6
Rumble in the Bronx,1995,48026,6.8
Jumanji,1995,398797,7.1
Kicking and Screaming,1995,15745,6.6
The Last Supper,1995,16150,6.7
Living in Oblivion,1995,21096,7.5
Mallrats,1995,132329,7.0
Mighty Aphrodite,1995,44069,7.0
Now and Then,1995,33997,6.8
Rangeela,1995,10879,7.4
Smoke,1995,39286,7.4
Swimming with Sharks,1994,25575,7.0
To Die For,1995,57021,6.8
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,39442,6.8
Tommy Boy,1995,102059,7.1
Toy Story,1995,1130319,8.3
Underground,1995,63021,8.0
Welcome to the Dollhouse,1995,39191,7.3
While You Were Sleeping,1995,121049,6.8
Beautiful Girls,1996,35745,7.1
Beautiful Thing,1996,26730,7.6
Beavis and Butt-Head Do America,1996,61970,6.8
The Birdcage,1996,109498,7.2
Bottle Rocket,1996,86498,6.9
Brassed Off,1996,21664,7.2
Cannibal! The Musical,1993,13568,6.9
A Summer's Tale,1996,11213,7.6
Emma,1996,43193,6.6
Everyone Says I Love You,1996,40498,6.7
Flirting with Disaster,1996,20571,6.7
The Frighteners,1996,99471,7.1
The God of Cookery,1996,10425,7.2
Happy Gilmore,1996,267714,7.0
The Eighth Day,1996,10466,7.5
