primaryTitle,startYear,numVotes,averageRating
Hobson's Choice,1954,9569,7.7
Johnny Guitar,1954,20884,7.6
On the Waterfront,1954,173581,8.1
Rear Window,1954,550965,8.5
River of No Return,1954,13718,6.6
Sabrina,1954,73658,7.6
Sansho the Bailiff,1954,19222,8.3
Seven Samurai,1954,387907,8.6
A Star Is Born,1954,20444,7.5
La Strada,1954,68572,8.0
Vera Cruz,1954,12294,7.0
The Wild One,1953,18637,6.7
All That Heaven Allows,1955,17648,7.6
Animal Farm,1954,20324,7.2
Bad Day at Black Rock,1955,25489,7.7
Blackboard Jungle,1955,10284,7.4
Bob le Flambeur,1956,13948,7.6
The Desperate Hours,1955,11469,7.4
Rififi,1955,38242,8.1
East of Eden,1955,50594,7.8
Kiss Me Deadly,1955,23081,7.5
The Man from Laramie,1955,12738,7.3
The Man with the Golden Arm,1955,12847,7.3
Marty,1955,29161,7.7
Mister Roberts,1955,19130,7.6
Confidential Report,1955,9740,7.1
The Night of the Hunter,1955,103385,8.0
Oklahoma!,1955,15131,7.0
Ordet,1955,18319,8.2
Pather Panchali,1955,40404,8.2
Picnic,1955,10363,7.0
Rebel Without a Cause,1955,101220,7.6
Sissi,1955,10627,7.0
Summertime,1955,10818,7.1
To Catch a Thief,1955,84126,7.4
Anastasia,1956,9929,7.0
The Unvanquished,1956,16978,8.2
The Bad Seed,1956,16777,7.4
Giant,1956,44048,7.6
The Harder They Fall,1956,9721,7.5
Invasion of the Body Snatchers,1956,57797,7.7
The Killing,1956,102536,7.9
The King and I,1956,28864,7.4
Lust for Life,1956,12899,7.3
The Man Who Knew Too Much,1956,73662,7.4
Moby Dick,1956,23303,7.3
The Ten Commandments,1956,81766,7.9
A Man Escaped,1956,29568,8.2
War and Peace,1956,11340,6.7
Written on the Wind,1956,14178,7.3
12 Angry Men,1957,936334,9.0
3:10 to Yuma,1957,23067,7.6
An Affair to Remember,1957,34851,7.4
Mother India,1957,10198,7.8
The Bridge on the River Kwai,1957,243528,8.1
The Enemy Below,1957,12943,7.4
A Face in the Crowd,1957,18505,8.2
Gunfight at the O.K. Corral,1957,18383,7.1
"Heaven Knows, Mr. Allison",1957,10092,7.3
Throne of Blood,1957,58460,8.0
The Cranes Are Flying,1957,21433,8.3
Love in the Afternoon,1957,17871,7.1
White Nights,1957,9695,7.7
Nights of Cabiria,1957,55219,8.1
Old Yeller,1957,16068,7.2
Paths of Glory,1957,227866,8.4
The Seventh Seal,1957,210126,8.1
Wild Strawberries,1957,121388,8.1
Sweet Smell of Success,1957,38410,8.0
Witness for the Prosecution,1957,151542,8.4
The Wrong Man,1956,33644,7.4
The Magician,1958,11534,7.5
Elevator to the Gallows,1958,30439,7.9
Auntie Mame,1958,13448,7.9
The Big Country,1958,22977,7.9
Cat on a Hot Tin Roof,1958,55597,7.9
The Defiant Ones,1958,19257,7.6
Horror of Dracula,1958,29823,7.2
The Fly,1958,26977,7.1
Houseboat,1958,10166,6.6
The Hidden Fortress,1958,44344,8.0
"The Long, Hot Summer",1958,13049,7.3
Man of the West,1958,10229,7.0
A Night to Remember,1958,18552,7.9
Ashes and Diamonds,1958,14314,7.7
Run Silent Run Deep,1958,14065,7.3
South Pacific,1958,10604,6.8
Touch of Evil,1958,113032,7.9
Anatomy of a Murder,1959,75655,8.0
The World of Apu,1959,17789,8.4
Ballad of a Soldier,1959,11896,8.2
Ben-Hur,1959,264917,8.1
The Diary of Anne Frank,1959,14213,7.4
Hiroshima Mon Amour,1959,38153,7.8
The Horse Soldiers,1959,12434,7.1
Imitation of Life,1959,19245,7.8
The Human Condition I: No Greater Love,1959,10329,8.5
North by Northwest,1959,362188,8.3
The Nun's Story,1959,12317,7.5
Good Morning,1959,11860,7.8
On the Beach,1959,15190,7.1
Black Orpheus,1959,12973,7.4
Pickpocket,1959,26725,7.6
The 400 Blows,1959,131928,8.0
Shadows,1958,13183,7.2
"Suddenly, Last Summer",1959,18320,7.5
Eyes Without a Face,1960,37469,7.6
Breathless,1960,91581,7.7
The Alamo,1960,18835,6.8
The Apartment,1960,210238,8.3
L'Avventura,1960,35586,7.7
La Dolce Vita,1960,82998,8.0
Elmer Gantry,1960,13891,7.7
Exodus,1960,12229,6.7
House of Usher,1960,16574,6.9
Inherit the Wind,1960,34509,8.1
The Virgin Spring,1960,32987,8.0
The Magnificent Seven,1960,107422,7.7
La Notte,1961,25528,7.9
Peeping Tom,1960,42246,7.6
Purple Noon,1960,22621,7.7
Pollyanna,1960,12078,7.4
Psycho,1960,757591,8.5
Rocco and His Brothers,1960,24386,8.2
Saturday Night and Sunday Morning,1960,9756,7.5
Spartacus,1960,148696,7.9
Shoot the Piano Player,1960,21435,7.4
The Hole,1960,22174,8.5
The Bad Sleep Well,1960,14952,8.0
Accattone,1961,10729,7.6
Last Year at Marienbad,1961,26221,7.6
Breakfast at Tiffany's,1961,199667,7.5
The Children's Hour,1961,19690,7.8
Two Women,1960,13236,7.7
The Comancheros,1961,10516,6.8
El Cid,1961,16654,7.2
The Guns of Navarone,1961,58084,7.5
The Hustler,1961,89367,7.9
The Innocents,1961,34852,7.7
Judgment at Nuremberg,1961,92584,8.3
Jules and Jim,1962,46044,7.7
King of Kings,1961,9628,7.0
The Misfits,1961,24709,7.2
One-Eyed Jacks,1961,14424,7.1
The Pit and the Pendulum,1961,17602,7.0
A Raisin in the Sun,1961,10283,8.0
Splendor in the Grass,1961,23536,7.7
Through a Glass Darkly,1961,28630,7.9
A Woman Is a Woman,1961,19919,7.3
Viridiana,1961,27338,8.0
West Side Story,1961,125217,7.6
Yojimbo,1961,138833,8.2
Birdman of Alcatraz,1962,20594,7.8
Cape Fear,1962,33507,7.7
Cléo from 5 to 7,1962,29847,7.8
Days of Wine and Roses,1962,14663,7.8
Divorce Italian Style,1961,15141,7.9
Harakiri,1962,81325,8.6
Ivan's Childhood,1962,42014,8.0
Lawrence of Arabia,1962,331175,8.3
Lolita,1962,113038,7.5
The Loneliness of the Long Distance Runner,1962,9769,7.5
Lonely Are the Brave,1962,10602,7.5
The Longest Day,1962,61461,7.7
Mamma Roma,1962,11009,7.8
The Man Who Shot Liberty Valance,1962,86269,8.1
The Manchurian Candidate,1962,82867,7.9
The Miracle Worker,1962,21591,8.1
Mutiny on the Bounty,1962,18797,7.2
Knife in the Water,1962,24495,7.4
Ride the High Country,1962,15605,7.4
Sanjuro,1962,43022,8.0
An Autumn Afternoon,1962,11481,8.0
The Easy Life,1962,13714,8.2
To Kill a Mockingbird,1962,344810,8.3
Vivre sa vie,1962,36662,7.8
What Ever Happened to Baby Jane?,1962,65359,8.0
The Exterminating Angel,1962,37162,8.0
L'Eclisse,1962,23553,7.7
8½,1963,129888,8.0
The Birds,1963,214180,7.6
Cleopatra,1963,39578,7.0
The Fire Within,1963,11144,7.8
The Leopard,1963,32596,7.9
The Great Escape,1963,270470,8.2
Hud,1963,25158,7.8
Lilies of the Field,1963,14743,7.5
Lord of the Flies,1963,21290,6.9
Contempt,1963,37653,7.4
Winter Light,1963,28487,8.0
The Trial,1962,25882,7.6
The Servant,1963,15117,7.8
Shock Corridor,1963,13648,7.3
High and Low,1963,61765,8.4
The Silence,1963,22126,7.7
Zorba the Greek,1964,25012,7.6
Band of Outsiders,1964,28178,7.6
Becket,1964,16614,7.7
Red Desert,1964,18690,7.4
Fail Safe,1964,26332,8.0
The Fall of the Roman Empire,1964,10844,6.7
"Hush...Hush, Sweet Charlotte",1964,16934,7.5
Diary of a Chambermaid,1964,10167,7.4
The Killers,1964,10045,7.0
Kwaidan,1964,21661,7.9
Marnie,1964,56455,7.1
The Masque of the Red Death,1964,17417,6.9
Marriage Italian Style,1964,12034,7.4
My Fair Lady,1964,105493,7.7
The Night of the Iguana,1964,13701,7.6
Onibaba,1964,24221,7.9
The Umbrellas of Cherbourg,1964,33521,7.8
A Fistful of Dollars,1964,245967,7.9
Blood and Black Lace,1964,14334,7.1
Seven Days in May,1964,18233,7.8
I Am Cuba,1964,11606,8.2
Woman in the Dunes,1964,24412,8.4
The Last Man on Earth,1964,22927,6.7
The Gospel According to St. Matthew,1964,14547,7.6
Zulu,1964,44785,7.7
Red Beard,1965,22500,8.3
Alphaville,1965,29211,7.0
The Battle of Algiers,1966,71762,8.1
Battle of the Bulge,1965,18610,6.8
Happiness,1965,10775,7.6
Bunny Lake Is Missing,1965,10884,7.3
Chimes at Midnight,1965,10782,7.6
The Cincinnati Kid,1965,19066,7.2
The Collector,1965,12606,7.5
Doctor Zhivago,1965,84952,7.9
The Flight of the Phoenix,1965,23357,7.5
Juliet of the Spirits,1965,15350,7.4
The Greatest Story Ever Told,1965,12799,6.6
The Hill,1965,16010,7.8
In Harm's Way,1965,10938,7.3
The Ipcress File,1965,18768,7.2
Loves of a Blonde,1965,9977,7.4
The Shop on Main Street,1965,10216,8.2
Operation 'Y' & Other Shurik's Adventures,1965,15800,8.4
A Patch of Blue,1965,9969,8.0
The Pawnbroker,1964,11338,7.6
For a Few Dollars More,1965,290830,8.2
Pierrot le Fou,1965,39022,7.4
Repulsion,1965,59938,7.6
Shenandoah,1965,10137,7.3
Simon of the Desert,1965,11429,7.8
The Sons of Katie Elder,1965,20177,7.1
The Sound of Music,1965,278784,8.1
The Spy Who Came in from the Cold,1965,19786,7.5
Alfie,1966,16437,7.0
Andrei Rublev,1966,59199,8.0
Au hasard Balthazar,1966,24144,7.7
Blow-Up,1966,70895,7.4
"The Good, the Bad and the Ugly",1966,861107,8.8
The Chase,1966,14502,7.1
Cul-de-sac,1966,14566,7.0
The Sword of Doom,1966,12697,7.9
Django,1966,32822,7.2
Fahrenheit 451,1966,46701,7.2
Grand Prix,1966,11413,7.2
Harper,1966,11721,6.8
"Kidnapping, Caucasian Style",1967,14438,8.3
A Man for All Seasons,1966,38989,7.7
Masculine Feminine,1966,18401,7.4
Closely Watched Trains,1966,14534,7.6
Persona,1966,136938,8.0
The Professionals,1966,19968,7.3
The Sand Pebbles,1966,17333,7.5
The Face of Another,1966,11352,7.9
Torn Curtain,1966,30791,6.6
A Man and a Woman,1966,12912,7.5
Who's Afraid of Virginia Woolf?,1966,82684,8.0
Belle de Jour,1967,51941,7.6
The Collector,1967,10453,7.3
Cool Hand Luke,1967,194804,8.0
El Dorado,1966,32276,7.5
The Graduate,1967,297678,8.0
Guess Who's Coming to Dinner,1967,51468,7.8
Hang 'Em High,1968,46487,7.0
Hombre,1967,15020,7.4
The Firemen's Ball,1967,12918,7.4
In Cold Blood,1967,30885,7.9
In the Heat of the Night,1967,88124,7.9
Samurai Rebellion,1967,15029,8.3
Branded to Kill,1967,10766,7.2
The Bride Wore Black,1968,11017,7.2
Mouchette,1967,13667,7.7
Point Blank,1967,24948,7.3
Le Samouraï,1967,63011,8.0
"To Sir, with Love",1967,21405,7.6
Two for the Road,1967,15294,7.4
Viy,1967,10801,7.2
The War Wagon,1967,11574,6.8
Weekend,1967,16367,6.9
Stolen Kisses,1968,16051,7.5
The Boston Strangler,1968,11513,7.0
The Young Girls of Rochefort,1967,13096,7.7
Faces,1968,12397,7.4
Funny Girl,1968,26502,7.4
The Great Silence,1968,19505,7.7
The Lion in Winter,1968,35751,7.8
Witchfinder General,1968,13140,6.7
Oliver!,1968,43262,7.4
Romeo and Juliet,1968,36480,7.6
Rosemary's Baby,1968,249745,8.0
The Color of Pomegranates,1969,15400,7.6
Shame,1968,15824,8.0
The Cremator,1969,12037,8.0
The Swimmer,1968,15372,7.6
Targets,1968,12963,7.3
Teorema,1968,16186,7.0
The Thomas Crown Affair,1968,30420,6.9
Hour of the Wolf,1968,23926,7.5
If....,1968,25988,7.4
Army of Shadows,1969,27951,8.1
Battle of Britain,1969,25840,6.9
The Butcher,1970,9833,7.3
The Bridge at Remagen,1969,11318,6.7
Butch Cassidy and the Sundance Kid,1969,233077,8.0
Once Upon a Time in the West,1968,370939,8.5
The Damned,1969,10511,7.4
The Sicilian Clan,1969,9944,7.4
Death Rides a Horse,1967,10288,7.0
Easy Rider,1969,121073,7.2
Kes,1969,24567,7.9
My Night at Maud's,1969,15474,7.8
Mackenna's Gold,1969,10400,6.7
Midnight Cowboy,1969,127547,7.8
The Passion of Anna,1969,10923,7.6
The Swimming Pool,1969,15265,7.1
The Prime of Miss Jean Brodie,1969,10866,7.6
Fellini's Satyricon,1969,17796,6.8
"They Shoot Horses, Don't They?",1969,22168,7.8
True Grit,1969,53655,7.4
Two Mules for Sister Sara,1970,32547,7.0
The Bird with the Crystal Plumage,1970,25977,7.1
The Wild Bunch,1969,93398,7.9
Z,1969,32921,8.1
Airport,1970,23459,6.6
The Ballad of Cable Hogue,1970,11059,7.2
Catch-22,1970,27669,7.1
Le cercle rouge,1970,30509,7.9
Chisum,1970,11551,6.8
The Conformist,1970,37197,7.9
The Decameron,1971,13154,7.0
Bed & Board,1970,11174,7.4
Five Easy Pieces,1970,42864,7.4
Claire's Knee,1970,13168,7.5
Investigation of a Citizen Above Suspicion,1970,14444,8.0
Little Big Man,1970,39369,7.5
Love Story,1970,39069,6.9
M*A*S*H,1970,80669,7.3
A Man Called Horse,1970,9869,6.8
Patton,1970,112031,7.9
Performance,1970,11838,6.7
Rio Lobo,1970,14640,6.7
Ryan's Daughter,1970,11266,7.4
Scrooge,1970,13331,7.5
THX 1138,1971,56479,6.6
Tora! Tora! Tora!,1970,38790,7.5
Tristana,1970,13487,7.4
Valerie and Her Week of Wonders,1970,12467,7.0
Waterloo,1970,13699,7.3
Zabriskie Point,1970,17808,6.9
10 Rillington Place,1971,10528,7.5
Anand,1971,36579,8.1
The Beguiled,1971,20283,7.2
Big Jake,1971,15290,7.1
Carnal Knowledge,1971,15992,6.9
The Devils,1971,20044,7.7
Fiddler on the Roof,1971,50380,8.0
The French Connection,1971,145851,7.7
"Duck, You Sucker!",1971,39780,7.5
Harold and Maude,1971,84386,7.9
Johnny Got His Gun,1971,19313,7.8
The Last Picture Show,1971,55360,8.0
Le Mans,1971,12699,6.7
Macbeth,1971,15646,7.4
McCabe & Mrs. Miller,1971,29300,7.6
Death in Venice,1971,24046,7.3
Wake in Fright,1971,15391,7.5
The Panic in Needle Park,1971,21615,7.1
Play Misty for Me,1971,33859,6.9
Silent Running,1972,32849,6.6
Red Sun,1971,11873,6.8
Murmur of the Heart,1971,11321,7.5
Straw Dogs,1971,66788,7.4
Summer of '42,1971,9694,7.2
The Big Boss,1971,30938,6.9
El Topo,1970,32624,7.2
Two-Lane Blacktop,1971,14044,7.2
Walkabout,1971,28791,7.6
1776,1972,10936,7.6
Love in the Afternoon,1972,9976,7.6
The Bitter Tears of Petra von Kant,1972,11945,7.5
Cabaret,1972,62639,7.8
The Candidate,1972,12570,7.0
The Discreet Charm of the Bourgeoisie,1972,49342,7.7
The Cowboys,1972,16739,7.4
Deliverance,1972,125192,7.6
Gentlemen of Fortune,1971,13688,8.3
Fat City,1972,11060,7.2
Frenzy,1972,51834,7.4
The Godfather,1972,2141096,9.2
High Plains Drifter,1973,69349,7.4
Jeremiah Johnson,1972,36991,7.6
Fist of Fury,1972,35985,7.2
The Life and Times of Judge Roy Bean,1972,9876,6.8
The Poseidon Adventure,1972,52247,7.1
Fellini's Roma,1972,14460,7.3
Slaughterhouse-Five,1972,14387,6.8
Solaris,1972,102471,7.9
Tales from the Crypt,1972,13914,6.8
Cries & Whispers,1972,38733,7.9
Alice in the Cities,1974,14402,7.8
American Graffiti,1973,103000,7.4
Badlands,1973,81910,7.7
Charley Varrick,1973,14970,7.5
The Day of the Jackal,1973,50783,7.8
Don't Look Now,1973,66607,7.1
Charlotte's Web,1973,23570,6.9
The Spirit of the Beehive,1973,21928,7.7
The Friends of Eddie Coyle,1973,13086,7.4
The Big Feast,1973,15559,7.0
Jesus Christ Superstar,1973,31619,7.3
The Last Detail,1973,30145,7.5
The Last of Sheila,1973,9581,7.2
The Long Goodbye,1973,41273,7.5
Mean Streets,1973,124647,7.2
Day for Night,1973,25705,8.0
Paper Moon,1973,55540,8.1
Papillon,1973,142840,8.0
Pat Garrett & Billy the Kid,1973,22478,7.2
Scarecrow,1973,21058,7.2
Serpico,1973,142068,7.7
The Sting,1973,291982,8.2
Theater of Blood,1973,13026,7.1
Three Wishes for Cinderella,1973,12760,7.6
Turkish Delight,1973,12373,7.1
Last Tango in Paris,1972,61137,6.8
The Way We Were,1973,28971,7.0
Westworld,1973,65443,6.9
Alice Doesn't Live Here Anymore,1974,28803,7.3
Amarcord,1973,49902,7.8
Ali: Fear Eats the Soul,1974,25199,8.0
Bring Me the Head of Alfredo Garcia,1974,22633,7.4
Chinatown,1974,367309,8.1
The Conversation,1974,132078,7.7
Death Wish,1974,46436,6.9
Dersu Uzala,1975,35291,8.2
Let Sleeping Corpses Lie,1974,9913,6.7
Arabian Nights,1974,9602,6.6
The Front Page,1974,16111,7.3
The Godfather Part II,1974,1440406,9.0
The Holy Mountain,1973,50802,7.7
The Enigma of Kaspar Hauser,1974,19669,7.7
Lenny,1974,18621,7.5
The Longest Yard,1974,22493,7.1
Mr. Majestyk,1974,10882,6.7
Murder on the Orient Express,1974,72453,7.2
The Night Porter,1974,15836,6.6
The Odessa File,1974,12885,7.0
The Parallax View,1974,23288,7.1
Phantom of the Paradise,1974,24559,7.3
The Sugarland Express,1974,21057,6.7
The Towering Inferno,1974,50761,7.0
A Woman Under the Influence,1974,31603,8.0
Mirror,1975,55532,7.9
Barry Lyndon,1975,195260,8.1
Breakheart Pass,1975,9799,6.7
Chupke Chupke,1975,13633,8.3
Deewaar,1975,12470,8.0
Dog Day Afternoon,1975,283473,8.0
